[20:28:42	]Hayden has connected.
[23:47:45	]C17:RCT.YELLO-81 has gained 0 chips.
[23:47:45	]C17:RCT.YELLO-81 has gained a 'Buckshot Shotgun Shells' #1655392.
[23:47:47	][Y] Kraas'Etan: You fat white fuck.
[23:47:47	]C17:RCT.YELLO-83 was just killed due to: accepting their death
[23:47:47	]C17:RCT.YELLO-81 ran 'combine' on item '6rnd M1014 Rounds' (#1655367)
[23:47:47	][IC] gaklalalkalalaung: Ok bleedout and we kill him.
[23:47:50	][IC] S10/OWH.BLADE-65: <:: We need help! ::>
[23:47:51	][IC] gaklalalkalalaung: When we respawn.
[23:47:51	]C17:RCT.YELLO-83 ran 'drop' on item 'Small Bag' (#1653237)
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Small Bag' #1653237.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1654694.
[23:47:51	]C17:RCT.YELLO-83 has lost a '20rnd DMR-magazine' #1654635.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655386.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655381.
[23:47:51	]C17:RCT.YELLO-83 has lost a '20rnd DMR-magazine' #1654636.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655382.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655385.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655374.
[23:47:51	]C17:RCT.YELLO-83 has lost a '20rnd DMR-magazine' #1654638.
[23:47:51	]C17:RCT.YELLO-83 has lost a '20rnd DMR-magazine' #1654633.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655383.
[23:47:51	]C17:RCT.YELLO-83 has lost a 'Rifle Bullets' #1655384.
[23:47:52	][IC] S10/OWH.BLADE-65: <:: We need help! ::>
[23:47:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the right arm dealing 3 damage (CritChance was 0.25).
[23:47:54	]S10/OWH.BLADE-65 has taken 2 damage from C17:RCT.YELLO-81.
[23:47:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the right arm dealing 0 damage (CritChance was 0.25).
[23:47:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the right arm dealing 0 damage (CritChance was 0.25).
[23:47:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the right arm dealing 0 damage (CritChance was 0.25).
[23:47:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the right arm dealing 3 damage (CritChance was 0.25).
[23:47:54	]S10/OWH.BLADE-65 has taken 2 damage from C17:RCT.YELLO-81.
[23:47:54	]S10/OWH.BLADE-65 has hit C17:RCT.YELLO-81 in the left arm dealing 3 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 2 damage from S10/OWH.BLADE-65.
[23:47:54	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 10 damage (CritChance was 0.25).
[23:47:54	]S10/OWH.BLADE-65 has taken 10 damage from C17:RCT.YELLO-81.
[23:47:54	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 5 damage (CritChance was 0.25).
[23:47:54	]S10/OWH.BLADE-65 has taken 5 damage from C17:RCT.YELLO-81.
[23:47:54	]S10/OWH.BLADE-65 has hit C17:RCT.YELLO-81 in the chest dealing 6 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 6 damage from S10/OWH.BLADE-65.
[23:47:54	]S10/OWH.BLADE-65 has hit C17:RCT.YELLO-81 in the right arm dealing 3 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 2 damage from S10/OWH.BLADE-65.
[23:47:54	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 9 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 9 damage from S10/OWH.BLADE-65.
[23:47:54	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the right arm dealing 3 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 2 damage from S10/OWH.BLADE-65.
[23:47:54	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the right arm dealing 3 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 2 damage from S10/OWH.BLADE-65.
[23:47:54	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 9 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 9 damage from S10/OWH.BLADE-65.
[23:47:54	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 9 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 9 damage from S10/OWH.BLADE-65.
[23:47:54	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 9 damage (CritChance was 0.84).
[23:47:54	]C17:RCT.YELLO-81 has taken 9 damage from S10/OWH.BLADE-65.
[23:47:55	]C17:RCT.YELLO-83 ran 'take' on item 'Small Bag' (#1653237)
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Small Bag' #1653237.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1654694.
[23:47:55	]C17:RCT.YELLO-83 has gained a '20rnd DMR-magazine' #1654635.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1655386.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1655381.
[23:47:55	]C17:RCT.YELLO-83 has gained a '20rnd DMR-magazine' #1654636.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1655382.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1655385.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1655374.
[23:47:55	]C17:RCT.YELLO-83 has gained a '20rnd DMR-magazine' #1654638.
[23:47:55	]C17:RCT.YELLO-83 has gained a '20rnd DMR-magazine' #1654633.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1655383.
[23:47:55	]C17:RCT.YELLO-83 has gained a 'Rifle Bullets' #1655384.
[23:47:55	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 9 damage (CritChance was 0.84).
[23:47:55	]C17:RCT.YELLO-81 has taken 9 damage from S10/OWH.BLADE-65.
[23:47:55	]S10/OWH.BLADE-65 is fully healed.
[23:47:55	]S10/OWH.BLADE-65 has hit C17:RCT.YELLO-81 in the chest dealing 6 damage (CritChance was 0.84).
[23:47:55	]C17:RCT.YELLO-81 has taken 6 damage from S10/OWH.BLADE-65.
[23:47:55	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the left arm dealing 3 damage (CritChance was 0.84).
[23:47:55	]C17:RCT.YELLO-81 has taken 2 damage from S10/OWH.BLADE-65.
[23:47:55	]C17:RCT.YELLO-81 has gained a '6rnd M1014 Rounds' #1655368.
[23:47:55	]C17:RCT.YELLO-81 has lost a '6rnd M1014 Rounds' #1655367.
[23:47:56	]S10/OWH.BLADE-65 has hit C17:RCT.YELLO-83 in the right leg dealing 1 damage (CritChance was 0.25).
[23:47:56	]C17:RCT.YELLO-83 has taken 1 damage from S10/OWH.BLADE-65.
[23:47:56	]S10/OWH.BLADE-65 destroyed a 'Pulse Rifle Bullets' #1655024.
[23:47:56	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the right arm dealing 0 damage (CritChance was 0.84).
[23:47:56	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the chest dealing 9 damage (CritChance was 0.84).
[23:47:56	]C17:RCT.YELLO-81 has taken 9 damage from S10/OWH.BLADE-65.
[23:47:56	]S10/OWH.BLADE-65 has hit C17:RCT.YELLO-81 in the chest dealing 6 damage (CritChance was 0.84).
[23:47:56	]C17:RCT.YELLO-81 has taken 6 damage from S10/OWH.BLADE-65.
[23:47:57	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the left arm dealing 3 damage (CritChance was 0.74).
[23:47:57	]C17:RCT.YELLO-81 has taken 2 damage from S10/OWH.BLADE-65.
[23:47:58	]gaklalalkalalaung was just killed due to: accepting their death
[23:47:58	]S10/OWH.BLADE-65 has hit C17:RCT.YELLO-81 in the left arm dealing 1 damage (CritChance was 0.84).
[23:47:58	]C17:RCT.YELLO-81 has taken 0 damage from S10/OWH.BLADE-65.
[23:47:58	]S10/OWH.BLADE-65 has critically hit C17:RCT.YELLO-81 in the head dealing 10 damage (CritChance was 0.84).
[23:47:58	]C17:RCT.YELLO-81 has gained a '6rnd M1014 Rounds' #1655367.
[23:47:58	]C17:RCT.YELLO-81 was knocked unconscious and is bleeding out.
[23:48:00	]C17:RCT.YELLO-83 is fully healed.
[23:48:00	]C24:i4.DEFENDER-7 has lost a '20rnd DMR-magazine' #1654246.
[23:48:03	]C17:RCT.YELLO-83 ran 'Equip' on item 'SCAR-H' (#1654632)
[23:48:04	]C24:i4.DEFENDER-7 ran 'use' on item 'Disinfected Bandage Roll' (#1655252)
[23:48:04	]C24:i4.DEFENDER-7 has performed the 'Use Disinfected Bandage Roll' action, gaining 22 experience in medicine.
[23:48:04	]C24:i4.DEFENDER-7 was disinfected by C24:i4.DEFENDER-7 for 185 seconds.
[23:48:04	]C24:i4.DEFENDER-7's bleeding was stopped by C24:i4.DEFENDER-7.
[23:48:04	]C24:i4.DEFENDER-7 was bandaged by C24:i4.DEFENDER-7 for 20 HP.
[23:48:04	]C17:RCT.YELLO-83 has lost a '20rnd DMR-magazine' #1654639.
[23:48:04	]Kraas'Etan was just killed due to: accepting their death
[23:48:04	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[23:48:05	]S10/OWH.BLADE-65 has critically hit C24:i4.DEFENDER-7 in the chest dealing 9 damage (CritChance was 0.84).
[23:48:05	]C24:i4.DEFENDER-7 has taken 9 damage from S10/OWH.BLADE-65.
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the left arm dealing 0 damage (CritChance was 0.13).
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the left arm dealing 0 damage (CritChance was 0.13).
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the left arm dealing 11 damage (CritChance was 0.13).
[23:48:05	]S10/OWH.BLADE-65 has taken 10 damage from C24:i4.DEFENDER-7.
[23:48:05	]S10/OWH.BLADE-65 has critically hit C24:i4.DEFENDER-7 in the left arm dealing 3 damage (CritChance was 0.84).
[23:48:05	]C24:i4.DEFENDER-7 has taken 2 damage from S10/OWH.BLADE-65.
[23:48:05	]S10/OWH.BLADE-65 is fully healed.
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the left arm dealing 0 damage (CritChance was 0.13).
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the left arm dealing 0 damage (CritChance was 0.13).
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the left arm dealing 11 damage (CritChance was 0.13).
[23:48:05	]S10/OWH.BLADE-65 has taken 10 damage from C24:i4.DEFENDER-7.
[23:48:05	]S10/OWH.BLADE-65 has critically hit C24:i4.DEFENDER-7 in the left arm dealing 3 damage (CritChance was 0.84).
[23:48:05	]C24:i4.DEFENDER-7 has taken 2 damage from S10/OWH.BLADE-65.
[23:48:05	]S10/OWH.BLADE-65 has critically hit C24:i4.DEFENDER-7 in the left arm dealing 3 damage (CritChance was 0.84).
[23:48:05	]C24:i4.DEFENDER-7 has taken 2 damage from S10/OWH.BLADE-65.
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the stomach dealing 0 damage (CritChance was 0.13).
[23:48:05	]C24:i4.DEFENDER-7 has hit S10/OWH.BLADE-65 in the left arm dealing 11 damage (CritChance was 0.13).
[23:48:05	]S10/OWH.BLADE-65 has taken 10 damage from C24:i4.DEFENDER-7.
[23:48:05	]S10/OWH.BLADE-65 has critically hit C24:i4.DEFENDER-7 in the chest dealing 9 damage (CritChance was 0.84).
[23:48:05	]C24:i4.DEFENDER-7 has gained a '20rnd DMR-magazine' #1654246.
[23:48:05	]C24:i4.DEFENDER-7 was knocked unconscious and is bleeding out.
[23:48:10	]S10/OWH.BLADE-65 is fully healed.
[23:48:11	]Kraas'Etan used command '/CharGetUp'.
[23:48:12	]C17:RCT.YELLO-83 has lost a '250mm PDW Barrel' #1654934.
[23:48:12	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:48:12	]Kraas'Etan has taken 9 damage from S10/OWH.BLADE-65.
[23:48:13	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:48:13	]Kraas'Etan has taken 9 damage from S10/OWH.BLADE-65.
[23:48:13	]S10/OWH.BLADE-65 has critically hit Kraas'Etan dealing 9 damage (CritChance was 0.84).
[23:48:13	]Kraas'Etan has taken 9 damage from S10/OWH.BLADE-65.
[23:48:13	]S10/OWH.BLADE-65 has gained a '150rnd M249-magazine' #1654554.
[23:48:13	]S10/OWH.BLADE-65 was knocked unconscious and is bleeding out.
[23:48:13	]Pavel Artyomov has gained a '8rnd 870-magazine' #1652691.
[23:48:13	]Pavel Artyomov has lost a '8rnd 870-magazine' #1652690.
[23:48:14	]C17:RCT.YELLO-81 was just killed due to: accepting their death
[23:48:14	]C17:RCT.YELLO-81 used command '/CharGetUp'.
[23:48:17	]C17:RCT.YELLO-81 ran 'Equip' on item 'OSITR' (#1655363)
[23:48:18	]C17:RCT.YELLO-83 has critically hit C17:RCT.YELLO-81 in the left arm dealing 11 damage (CritChance was 0.59).
[23:48:18	]C17:RCT.YELLO-81 has taken 10 damage from C17:RCT.YELLO-83.
[23:48:18	][OOC] S10/OWH.BLADE-65: we need help!
[23:48:18	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:48:19	]C17:RCT.YELLO-81 has lost a '60rnd OTAR-magazine' #1655160.
[23:48:20	]C17:RCT.YELLO-83 has critically hit C17:RCT.YELLO-81 in the right arm dealing 11 damage (CritChance was 0.56).
[23:48:20	]C17:RCT.YELLO-81 has taken 10 damage from C17:RCT.YELLO-83.
[23:48:20	]C17:RCT.YELLO-83 has critically hit C17:RCT.YELLO-81 in the right arm dealing 11 damage (CritChance was 0.53).
[23:48:20	]C17:RCT.YELLO-81 has taken 10 damage from C17:RCT.YELLO-83.
[23:48:20	]C17:RCT.YELLO-83 has hit C17:RCT.YELLO-81 in the right arm dealing 11 damage (CritChance was 0.49).
[23:48:20	]C17:RCT.YELLO-81 has taken 10 damage from C17:RCT.YELLO-83.
[23:48:20	][OOC] gaklalalkalalaung: stuck in the death screen :(
[23:48:20	]C17:RCT.YELLO-83 has critically hit C17:RCT.YELLO-81 in the chest dealing 39 damage (CritChance was 0.45).
[23:48:20	]C17:RCT.YELLO-81 has taken 39 damage from C17:RCT.YELLO-83.
[23:48:20	]C17:RCT.YELLO-83 has critically hit C17:RCT.YELLO-81 in the chest dealing 39 damage (CritChance was 0.44).
[23:48:20	]C17:RCT.YELLO-81 has gained a '60rnd OTAR-magazine' #1655160.
[23:48:20	]C17:RCT.YELLO-81 was knocked unconscious and is bleeding out.
[23:48:20	]C17:RCT.YELLO-83 has gained a '20rnd DMR-magazine' #1654639.
[23:48:20	]C17:RCT.YELLO-83 was knocked unconscious and is bleeding out.
[23:48:25	]Pavel Artyomov has gained a '8rnd 870-magazine' #1652690.
[23:48:25	]Pavel Artyomov has lost a '8rnd 870-magazine' #1653129.
[23:48:28	][OOC] C17:RCT.YELLO-81: OWH stop spwan killing fr
[23:48:29	][OOC] S10/OWH.BLADE-65: can you yell that out
[23:48:30	]Pavel Artyomov ran 'take' on item '8rnd 870-magazine' (#1653172)
[23:48:30	]Pavel Artyomov has gained a '8rnd 870-magazine' #1653172.
[23:48:32	][OOC] S10/OWH.BLADE-65: we need help!
[23:48:32	]Pavel Artyomov ran 'take' on item 'Buckshot Shotgun Shells' (#1652555)
[23:48:32	]Pavel Artyomov has gained a 'Buckshot Shotgun Shells' #1652555.
[23:48:33	]S10/OWH.BLADE-65 used command '/CharGetUp'.
[23:48:34	]Pavel Artyomov ran 'take' on item '8rnd 870-magazine' (#1653174)
[23:48:34	]Pavel Artyomov has gained a '8rnd 870-magazine' #1653174.
[23:48:35	]Pavel Artyomov ran 'take' on item '8rnd 870-magazine' (#1653028)
[23:48:35	]Pavel Artyomov has gained a '8rnd 870-magazine' #1653028.
[23:48:37	]Pavel Artyomov ran 'take' on item '8rnd 870-magazine' (#1652723)
[23:48:37	]Pavel Artyomov has gained a '8rnd 870-magazine' #1652723.
[23:48:39	][VORTSHOUT] gaklalalkalalaung: im stuck in the fucking death screen!!
[23:48:40	]C17:RCT.YELLO-83 was just killed due to: accepting their death
[23:48:40	]S10/OWH.BLADE-65 was just killed due to: accepting their death
[23:48:42	]C17:RCT.YELLO-83 ran 'Equip' on item 'SCAR-H' (#1654632)
[23:48:42	]Pavel Artyomov has gained a '8rnd 870-magazine' #1653129.
[23:48:42	]Pavel Artyomov has lost a '8rnd 870-magazine' #1653172.
[23:48:43	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[23:48:43	]C17:RCT.YELLO-83 has lost a '20rnd DMR-magazine' #1654638.
[23:48:44	]C17:RCT.YELLO-81 was just killed due to: accepting their death
[23:48:45	]The Milkman loaded the character 'Thomas Williams'
[23:48:46	]Hayden ran SAM command 'respawn' with arguments: '*'
[23:48:47	]C24:i4.DEFENDER-7 is fully healed.
[23:48:48	]Hayden entered observer.
[23:48:48	][VORTSHOUT] Kraas'Etan: dw i got em
[23:48:49	]C24:i4.DEFENDER-7 has lost a '20rnd DMR-magazine' #1654245.
[23:48:49	]C17:RCT.YELLO-83 has gained a '20rnd DMR-magazine' #1654638.
[23:48:49	]C17:RCT.YELLO-83 has lost a '20rnd DMR-magazine' #1654635.
[23:48:49	]Kraas'Etan is fully healed.
[23:48:50	]Pavel Artyomov is fully healed.
[23:48:50	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:48:54	]C17:RCT.YELLO-81 ran 'Equip' on item 'OSITR' (#1655363)
[23:48:54	]C17:RCT.YELLO-81 used command '/ToggleRaise'.
[23:48:55	]C17:RCT.YELLO-81 has lost a '60rnd OTAR-magazine' #1655160.
[23:48:55	]C17:RCT.YELLO-83 used command '/ToggleRaise'.
[23:48:58	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:58	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:58	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:58	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:58	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:58	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:58	]C24:i4.DEFENDER-7 has gained a '20rnd DMR-magazine' #1654245.
[23:48:58	]C24:i4.DEFENDER-7 was knocked unconscious and is bleeding out.
[23:48:58	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:58	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C24:i4.DEFENDER-7 used command '/CharSearch'.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 15 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 15 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 0 damage (CritChance was 0.10).
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 0 damage (CritChance was 0.10).
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:48:59	]The Milkman loaded the character 'gaklalalkalalaung'
[23:48:59	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:48:59	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]S10/OWH.BLADE-65 is fully healed.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has critically hit S10/OWH.BLADE-65 in the head dealing 15 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 15 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:00	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:00	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:01	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
[23:49:01	]S10/OWH.BLADE-65 has taken 7 damage from C17:RCT.YELLO-81.
[23:49:01	]C17:RCT.YELLO-81 has hit S10/OWH.BLADE-65 in the head dealing 7 damage (CritChance was 0.10).
